Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,29,28,16,27,17
14,23,14,9,23,13
15,24,15,10,24,14
16,25,16,11,25,15
17,26,17,12,26,16
18,27,18,13,27,17
19,28,19,14,28,16
20,29,20,15,27,17
21,28,21,16,28,16
22,29,22,16,27,17
23,28,23,16,28,16
24,29,24,16,27,17
25,28,25,16,28,16
26,29,26,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
28,29,28,16,27,17
27,28,27,17,28,16
