Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,29,27,11,28,10
18,15,16,5,26,10
19,14,17,6,27,11
20,15,18,7,28,10
21,16,19,8,27,11
22,17,20,9,28,10
23,18,21,10,27,11
24,19,22,10,28,10
25,20,23,10,27,11
26,21,24,10,28,10
27,22,25,10,27,11
28,23,26,11,28,10
27,24,27,10,27,11
28,25,27,11,28,10
27,26,28,10,27,11
28,27,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
27,28,28,10,27,11
28,29,27,11,28,10
