Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,27,26,29,27,29
18,19,4,1,7,7
19,20,5,2,8,8
20,21,5,3,9,9
21,22,6,4,10,10
22,23,7,5,11,11
23,24,8,6,12,12
24,25,9,7,13,13
25,26,10,8,14,14
26,27,11,9,15,15
27,28,12,10,16,16
28,27,13,11,17,17
27,28,14,12,18,18
28,27,15,13,19,19
27,28,16,14,20,20
28,27,17,15,21,21
27,28,18,16,22,22
28,27,19,17,23,23
27,28,20,18,24,24
28,27,21,19,25,25
27,28,22,20,26,26
28,27,23,21,27,27
27,28,24,22,28,28
28,27,25,23,27,29
27,28,26,24,28,28
28,27,27,25,27,29
27,28,27,26,28,28
28,27,26,25,27,29
27,28,27,26,28,28
28,27,26,25,27,29
27,28,27,26,28,28
28,27,27,25,27,29
27,28,27,26,28,28
28,27,26,26,27,29
27,28,26,27,28,28
28,27,25,26,27,29
27,28,26,27,28,28
28,27,25,26,27,29
27,28,26,27,28,28
28,27,25,27,27,29
27,28,26,28,28,28
28,27,25,27,27,29
27,28,26,28,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
28,27,26,29,27,29
27,28,27,29,28,28
