Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,19,24,28,24,28
16,11,23,4,20,24
17,12,22,5,21,25
18,13,22,6,22,26
19,14,23,7,23,27
20,15,24,8,24,28
21,16,25,9,25,29
22,17,25,10,24,28
23,18,25,11,25,29
24,19,25,12,24,28
25,20,25,13,25,29
26,21,24,14,24,28
27,20,23,15,25,29
28,19,24,16,24,28
27,20,23,17,25,29
28,19,24,18,24,28
27,20,23,19,25,29
28,19,24,20,24,28
27,20,23,21,25,29
28,19,24,22,24,28
27,20,23,23,25,29
28,19,24,24,24,28
27,20,23,25,25,29
28,19,24,26,24,28
27,20,23,27,25,29
28,19,24,28,24,28
