Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,29,27,29,27,28
12,28,17,27,2,25
13,29,16,28,3,26
14,28,15,29,4,27
15,29,14,28,5,28
16,28,13,28,6,29
17,29,12,28,7,28
18,28,11,28,8,29
19,29,10,28,9,28
20,28,9,28,10,29
21,29,9,29,11,28
22,28,10,28,12,29
23,29,10,29,13,28
24,28,11,28,14,29
25,29,11,29,15,28
26,28,12,29,16,29
27,29,13,29,17,28
26,28,14,29,18,29
27,29,15,29,19,28
26,28,16,29,20,29
27,29,17,29,21,28
26,28,18,29,22,29
27,29,19,29,23,28
26,28,20,29,24,29
27,29,21,28,25,28
26,28,22,29,26,29
27,29,23,28,27,28
26,28,24,29,28,29
27,29,25,28,27,28
26,28,26,29,28,29
27,29,27,29,27,28
