Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,27,25,29,28,28
26,29,10,19,16,22
27,28,11,20,17,23
28,27,12,21,18,24
27,28,13,22,19,25
28,27,14,23,20,26
27,28,15,24,21,27
28,27,16,25,22,28
27,28,17,26,23,29
28,27,18,27,24,28
27,28,19,28,25,29
28,27,20,29,26,28
27,28,21,28,27,29
28,27,22,29,28,28
27,28,23,29,27,29
28,27,24,29,28,28
27,28,25,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
27,28,26,29,27,29
28,27,25,29,28,28
