Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,16,28,29,28,29
11,1,28,13,19,26
12,2,27,14,20,27
13,3,27,15,21,28
14,4,27,16,22,29
15,5,26,17,23,28
16,6,27,18,24,29
17,7,28,19,25,28
18,8,28,20,26,29
19,9,28,21,27,28
20,10,28,22,28,29
21,11,27,23,27,28
22,12,27,24,28,29
23,13,28,25,27,28
24,14,28,26,28,29
25,15,28,27,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,27,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,29,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,29,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,29,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,27,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,26,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,27,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,27,27,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,27,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,27,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,27,28,28,29
27,15,28,29,27,28
26,16,28,29,28,29
