Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,28,28,22,28,22
8,21,2,8,21,11
9,22,3,9,22,12
10,23,4,10,23,13
11,24,5,11,24,14
12,25,6,12,25,15
13,26,7,13,26,16
14,27,8,14,27,17
15,28,9,15,28,18
16,29,10,16,27,19
17,28,11,17,28,20
18,29,12,18,27,21
19,28,13,19,28,22
20,29,14,20,27,23
21,28,15,21,28,22
22,29,16,22,27,23
23,28,17,23,28,22
24,29,18,24,27,23
25,28,19,25,28,22
26,29,20,26,27,23
27,28,21,27,28,22
28,29,22,28,27,23
27,28,23,29,28,22
28,29,24,28,27,23
27,28,25,29,28,22
28,29,26,28,27,23
27,28,26,27,28,22
28,29,26,26,27,23
27,28,26,25,28,22
28,29,26,24,27,23
27,28,26,23,28,22
28,29,26,22,27,23
27,28,27,22,28,22
28,29,28,22,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,26,24,27,23
27,28,26,23,28,22
28,29,26,22,27,23
27,28,27,22,28,22
28,29,28,22,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,27,22,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,26,22,27,23
27,28,27,22,28,22
28,29,28,22,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,27,24,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,28,23,27,23
27,28,27,23,28,22
28,29,26,22,27,23
27,28,27,22,28,22
28,29,28,22,27,23
27,28,27,23,28,22
28,29,28,23,27,23
