Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,24,26,23,28,23
19,16,23,15,10,7
20,17,22,14,11,8
21,18,21,13,12,9
22,19,20,12,13,10
23,20,19,11,14,11
24,21,18,10,15,12
25,22,17,11,16,13
26,23,16,12,17,14
27,24,17,13,18,15
28,23,18,14,19,16
27,24,19,15,20,17
28,23,20,16,21,18
27,24,21,17,22,19
28,23,22,18,23,20
27,24,22,19,24,21
28,23,23,20,25,22
27,24,24,21,26,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,25,23,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,26,22,27,24
27,24,26,23,28,23
28,23,25,22,27,24
27,24,26,23,28,23
28,23,25,23,27,24
