Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,23,26,20,28,29
13,9,20,1,20,17
14,10,21,2,21,18
15,11,22,3,22,19
16,12,23,4,23,20
17,13,24,5,24,21
18,14,25,6,25,22
19,15,26,7,26,23
20,16,27,8,27,24
21,17,28,9,28,25
22,18,27,10,27,26
23,19,28,11,28,27
24,20,28,12,27,28
25,19,28,13,28,29
26,20,28,14,27,28
27,21,28,15,28,29
28,22,28,14,27,28
27,23,27,15,28,29
28,22,28,15,27,28
27,23,27,16,28,29
28,22,28,17,27,28
27,23,27,18,28,29
28,22,28,19,27,28
27,23,27,20,28,29
28,22,26,19,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
28,22,25,20,27,28
27,23,26,20,28,29
