Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,28,28,22,28,22
21,27,20,15,25,19
22,28,21,16,26,20
23,29,22,17,27,21
24,28,23,18,28,22
25,29,24,19,27,23
24,28,25,20,28,22
25,29,26,20,27,23
24,28,27,20,28,22
25,29,28,20,27,23
24,28,28,21,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,28,21,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,22,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,27,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,26,22,27,23
24,28,27,22,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,28,21,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,22,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,23,28,22
25,29,28,22,27,23
24,28,27,21,28,22
25,29,28,21,27,23
24,28,28,22,28,22
