Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,17,27,29,26,28
23,9,18,4,2,20
24,10,17,5,3,21
25,11,16,6,4,22
26,12,15,7,5,23
27,13,14,8,6,24
28,14,13,9,7,25
27,15,12,10,8,26
28,16,11,11,9,27
27,17,10,12,10,28
28,16,9,13,11,29
27,17,10,14,12,28
28,16,11,15,13,29
27,17,12,16,14,28
28,16,13,17,15,29
27,17,14,18,16,28
28,16,15,19,17,29
27,17,16,20,18,28
28,16,17,21,19,29
27,17,18,22,20,28
28,16,17,23,21,29
27,17,18,24,22,28
28,16,19,25,23,29
27,17,20,26,24,28
28,16,21,27,25,29
27,17,22,28,26,28
28,16,23,28,27,29
27,17,24,29,26,28
28,16,25,28,27,29
27,17,26,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
27,17,27,29,26,28
28,16,26,28,27,29
