Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,28,28,29,27,28
2,3,18,4,26,29
3,4,19,5,27,28
4,5,20,6,28,29
5,6,21,7,27,28
6,7,22,8,28,29
7,8,23,9,27,28
8,9,24,10,28,29
9,10,25,11,27,28
10,11,26,12,28,29
11,12,27,13,27,28
12,13,28,14,28,29
13,14,28,15,27,28
14,15,28,16,28,29
15,16,27,17,27,28
16,17,26,18,28,29
17,18,27,19,27,28
18,19,27,20,28,29
19,20,28,21,27,28
20,21,28,22,28,29
21,22,28,23,27,28
22,23,28,24,28,29
23,24,28,25,27,28
24,25,28,26,28,29
25,26,28,27,27,28
26,27,27,28,28,29
27,28,28,29,27,28
