Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,19,27,26,28,25
22,15,21,25,22,21
23,16,22,24,23,22
24,17,23,23,24,23
25,18,24,23,25,24
26,19,25,24,26,25
27,20,26,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
28,19,27,26,28,25
27,20,28,25,27,26
