Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,9,28,24,27,25
26,9,22,29,25,27
27,8,23,28,26,26
26,9,24,27,27,25
27,8,25,26,28,24
26,9,26,25,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
27,8,27,25,28,24
26,9,28,24,27,25
