Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,9,28,8,27,28
25,5,22,11,17,16
26,6,21,11,18,17
27,7,20,11,19,18
28,8,21,10,20,19
27,9,22,9,21,20
28,8,21,9,22,21
27,9,21,10,23,22
28,8,22,9,24,23
27,9,23,8,25,24
28,8,24,9,26,25
27,9,25,8,27,26
28,8,26,9,28,27
27,9,27,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
27,9,28,8,27,28
28,8,27,9,28,29
