Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,28,19,29,19,29
13,15,21,3,18,28
14,16,20,4,19,29
15,17,19,5,18,28
16,18,18,6,19,29
17,19,17,7,18,28
18,20,17,8,19,29
19,21,18,9,18,28
20,22,19,10,19,29
21,23,20,11,18,28
22,24,21,12,19,29
23,25,22,13,18,28
24,26,23,14,19,29
25,27,24,15,18,28
26,28,25,16,19,29
27,29,26,17,18,28
28,28,27,18,19,29
27,29,28,19,18,28
28,28,27,20,19,29
27,29,28,21,18,28
28,28,27,22,19,29
27,29,28,23,18,28
28,28,27,24,19,29
27,29,28,25,18,28
28,28,27,26,19,29
27,29,28,27,18,28
28,28,27,28,19,29
27,29,26,28,18,28
28,28,25,28,19,29
27,29,24,28,18,28
28,28,23,28,19,29
27,29,22,28,18,28
28,28,21,28,19,29
27,29,20,29,18,28
28,28,19,29,19,29
