Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,20,25,20,28,21
28,16,9,21,6,1
27,17,8,20,7,2
28,18,7,19,8,3
27,19,7,18,9,4
28,20,8,17,10,5
27,21,9,16,11,6
28,20,10,15,12,7
27,21,11,14,13,8
28,20,12,13,14,7
27,21,13,12,15,8
28,20,13,11,16,9
27,21,13,10,17,10
28,20,12,10,18,11
27,21,13,11,19,12
28,20,14,12,20,13
27,21,15,13,21,14
28,20,16,14,22,15
27,21,17,15,23,16
28,20,18,16,24,17
27,21,19,17,25,16
28,20,20,16,26,17
27,21,21,16,27,18
28,20,22,17,28,19
27,21,23,18,27,20
28,20,24,19,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
27,21,25,20,27,22
28,20,25,20,28,21
