Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,20,28,29,27,28
15,4,19,20,3,14
16,5,18,19,4,15
17,6,17,18,5,16
18,7,16,18,6,17
19,8,15,18,7,16
20,9,14,18,8,17
21,10,13,18,9,18
22,11,12,18,10,19
23,12,11,18,11,20
24,13,11,19,12,21
25,14,11,20,13,22
26,15,11,21,14,23
27,16,12,20,15,24
28,17,13,19,16,23
27,18,14,18,17,24
28,19,15,18,18,23
27,20,16,19,19,22
28,19,17,20,20,23
27,20,18,19,21,24
28,19,19,20,22,25
27,20,19,21,23,26
28,19,19,22,24,27
27,20,20,21,25,28
28,19,21,20,26,29
27,20,22,19,27,28
28,19,23,20,28,29
27,20,24,20,27,28
28,19,25,21,28,29
27,20,26,20,27,28
28,19,27,20,28,29
27,20,27,21,27,28
28,19,26,22,28,29
27,20,26,23,27,28
28,19,26,24,28,29
27,20,26,25,27,28
28,19,26,26,28,29
27,20,26,27,27,28
28,19,26,28,28,29
27,20,26,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,26,27,27,28
28,19,26,28,28,29
27,20,26,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,26,28,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,26,27,27,28
28,19,26,28,28,29
27,20,26,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,26,28,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
28,19,27,28,28,29
27,20,26,29,27,28
28,19,27,28,28,29
27,20,28,29,27,28
