Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,22,28,28,27,29
20,16,26,23,27,25
21,15,27,24,28,26
22,16,27,25,27,27
23,17,28,26,28,28
24,18,28,27,27,29
25,19,27,28,28,28
26,20,28,28,27,29
27,21,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
27,23,27,29,28,28
28,22,28,28,27,29
