Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,28,27,11,27,16
26,22,25,1,15,6
27,23,24,0,16,7
28,24,23,0,17,8
27,25,22,1,18,9
28,26,21,2,19,10
27,27,22,3,20,11
28,28,23,4,21,12
27,29,24,5,22,13
28,28,25,6,23,14
27,29,26,7,24,15
28,28,27,8,25,16
27,29,28,9,26,15
28,28,27,10,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
27,29,28,10,28,15
28,28,27,11,27,16
