Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,12,27,4,27,28
4,6,26,3,27,26
5,5,27,4,28,27
6,6,28,3,27,28
7,7,27,4,28,29
8,8,27,3,27,28
9,9,28,3,28,29
10,10,27,4,27,28
11,11,28,3,28,29
12,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
13,13,28,3,28,29
14,12,27,4,27,28
