Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,18,28,27,27,28
26,14,24,22,3,4
27,15,23,21,4,5
28,16,22,20,5,6
27,17,21,19,6,7
28,18,20,18,7,8
27,19,19,17,8,9
28,18,18,17,9,10
27,19,17,18,10,11
28,18,16,17,11,12
27,19,15,17,12,13
28,18,14,16,13,14
27,19,13,15,14,15
28,18,14,15,15,14
27,19,15,14,16,13
28,18,16,13,17,14
27,19,17,14,18,13
28,18,18,13,19,14
27,19,19,14,20,15
28,18,20,15,21,16
27,19,21,16,22,17
28,18,22,17,23,18
27,19,23,18,24,19
28,18,24,19,25,20
27,19,25,20,26,21
28,18,26,21,27,22
27,19,27,22,28,23
28,18,28,23,27,24
27,19,27,24,28,25
28,18,28,25,27,26
27,19,27,26,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
27,19,27,28,28,27
28,18,28,27,27,28
