Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,28,28,13,27,14
17,18,7,13,25,10
18,19,8,12,26,11
19,20,9,11,27,12
20,21,10,11,28,13
21,22,11,12,27,14
22,23,12,13,28,13
23,24,13,13,27,14
24,25,14,13,28,13
25,26,15,13,27,14
26,27,16,13,28,13
27,28,17,13,27,14
28,29,18,14,28,13
27,28,19,13,27,14
28,29,20,14,28,13
27,28,21,13,27,14
28,29,22,14,28,13
27,28,23,13,27,14
28,29,24,14,28,13
27,28,25,13,27,14
28,29,26,14,28,13
27,28,27,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
27,28,28,13,27,14
28,29,27,14,28,13
