Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,26,27,16,27,16
11,7,11,12,22,3
12,8,12,11,23,4
13,9,12,10,24,5
14,10,11,10,25,6
15,11,12,10,26,7
16,12,13,11,27,8
17,13,14,12,26,9
18,14,15,13,27,10
19,15,16,14,28,11
20,16,17,15,27,12
21,17,18,16,28,13
22,18,19,17,27,14
23,19,20,18,28,15
24,20,21,19,27,16
25,21,22,20,28,15
26,22,23,21,27,16
27,23,24,22,28,15
28,24,25,23,27,16
27,25,26,23,28,15
28,26,27,22,27,16
27,27,26,21,28,15
28,26,27,20,27,16
27,27,26,19,28,15
28,26,27,18,27,16
27,27,26,17,28,15
28,26,27,16,27,16
