Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,22,27,28,28,29
25,12,10,12,10,25
26,13,9,13,11,26
27,14,10,14,12,27
28,15,11,15,13,26
27,16,12,16,14,27
28,17,13,17,15,28
27,18,14,18,16,29
28,19,15,19,17,28
27,20,16,20,18,29
28,21,17,21,19,28
27,22,18,22,20,29
28,21,19,23,21,28
27,22,20,24,22,29
28,21,21,25,23,28
27,22,22,26,24,29
28,21,23,27,25,28
27,22,24,28,26,29
28,21,25,29,27,28
27,22,26,28,28,29
28,21,27,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
28,21,28,29,27,28
27,22,27,28,28,29
