Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,28,28,17,28,29
17,26,16,1,18,19
18,27,17,2,19,20
19,28,18,3,20,21
20,29,19,4,21,22
21,28,20,5,22,23
22,29,21,6,23,24
23,28,22,7,24,25
24,29,23,8,25,24
25,28,24,9,26,25
26,29,25,10,27,26
27,28,26,11,28,27
28,29,27,12,27,28
27,28,27,13,28,29
28,29,27,14,27,28
27,28,28,15,28,29
28,29,27,16,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
28,29,27,18,27,28
27,28,28,17,28,29
