Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,16,26,28,27,29
19,6,4,20,9,17
20,7,5,19,10,18
21,8,6,18,11,19
22,9,7,19,12,20
23,10,8,20,13,21
24,11,9,21,14,22
25,12,10,22,15,23
26,13,11,23,16,24
27,14,12,24,17,25
28,15,13,25,18,26
27,16,14,26,19,25
28,15,15,25,20,24
27,16,16,24,21,25
28,15,17,25,22,26
27,16,18,26,23,27
28,15,18,27,24,28
27,16,19,28,25,29
28,15,20,29,26,28
27,16,21,28,27,29
28,15,22,29,26,28
27,16,23,28,27,29
28,15,24,29,26,28
27,16,25,28,27,29
28,15,26,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
28,15,27,29,26,28
27,16,26,28,27,29
