Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,28,27,28,28,28
7,2,6,7,12,14
8,3,5,7,13,15
9,4,4,8,14,16
10,5,4,9,15,17
11,6,5,10,16,18
12,7,6,11,17,19
13,8,7,12,18,20
14,9,8,13,19,21
15,10,9,14,20,22
16,11,10,15,21,23
17,12,11,16,22,24
18,13,12,17,23,25
19,12,13,18,24,26
20,13,14,19,25,27
21,14,15,20,26,28
22,15,16,21,27,29
23,16,17,22,28,28
24,17,18,23,27,29
25,18,19,24,28,28
26,19,20,25,27,29
27,20,21,26,28,28
28,21,22,27,27,29
27,22,23,28,28,28
28,23,24,28,27,29
27,24,25,29,28,28
28,25,26,29,27,29
27,26,27,29,28,28
28,27,28,28,27,29
27,28,27,28,28,28
