Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,28,28,10,27,11
14,22,24,4,25,7
15,23,25,5,26,8
16,24,26,6,27,9
17,25,27,7,28,10
18,26,28,8,27,11
19,27,27,9,28,10
20,28,28,10,27,11
21,29,27,11,28,10
22,28,28,10,27,11
23,29,27,11,28,10
24,28,28,10,27,11
25,29,27,11,28,10
26,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
28,28,28,10,27,11
27,29,27,11,28,10
